pubchem_sid	brd_id
375178576	BRD-K01366430-001-01-7
375178575	BRD-K04844746-001-01-9
375178574	BRD-K30257507-001-01-1
375178573	BRD-K80145446-001-08-6
375178572	BRD-A54005117-001-01-9
375178571	BRD-A69487845-001-01-1
375178570	BRD-K60800647-001-01-2
375178569	BRD-K31571067-001-01-6
375178568	BRD-K63595211-001-01-1
375178567	BRD-K66872193-001-01-3
375178566	BRD-K77309995-001-01-3
375178565	BRD-K25348540-001-01-4
375178564	BRD-K42409750-001-01-8
375178563	BRD-A13669487-001-07-1
375178562	BRD-A55991198-001-01-1
375178561	BRD-K76324869-001-09-9
375178560	BRD-K99907340-001-01-0
375178559	BRD-A49631905-001-02-4
375178558	BRD-K22885696-001-01-0
375178557	BRD-K21553101-001-01-4
375178556	BRD-K65896130-001-01-9
375178555	BRD-K12266916-001-07-6
375178554	BRD-K23311291-001-01-5
375178553	BRD-K18223317-001-01-9
375178552	BRD-A77910394-001-01-7
375178551	BRD-A84054916-001-01-4
375178550	BRD-A52958794-001-07-8
375178549	BRD-K67115976-001-12-6
375178548	BRD-A87915821-001-01-7
375178547	BRD-A37103730-001-01-1
375178546	BRD-K82562912-001-01-0
375178545	BRD-A28898833-001-01-3
375178544	BRD-A01905711-001-01-4
375178543	BRD-K98523030-001-01-1
375178542	BRD-K50517331-001-01-5
375178541	BRD-A49274073-001-01-1
375178540	BRD-K15228050-001-01-2
375178539	BRD-K64755033-001-01-6
375178538	BRD-K52162396-001-02-8
375178537	BRD-K02847515-001-01-3
375178536	BRD-K34966776-001-01-7
375178535	BRD-A64268949-001-01-5
375178534	BRD-A83348093-001-07-3
375178533	BRD-K26218321-001-01-3
375178532	BRD-K43819939-001-01-1
375178531	BRD-K73987759-001-01-6
375178530	BRD-K20446675-001-02-6
375178529	BRD-K30912867-001-01-5
375178528	BRD-K22441153-001-01-8
375178527	BRD-K32233715-001-01-8
375178526	BRD-K37281610-001-07-5
375178525	BRD-K82722283-001-01-1
375178524	BRD-K76012007-001-01-0
375178523	BRD-K28472608-001-08-3
375178522	BRD-A09044713-001-01-2
375178521	BRD-A58426722-001-01-0
375178520	BRD-K38064234-001-01-3
375178519	BRD-K44478053-001-01-5
375178518	BRD-A90708182-001-01-4
375178517	BRD-K15204535-001-01-8
375178516	BRD-A42246453-001-08-1
375178515	BRD-A49505755-001-01-3
375178514	BRD-K68226667-001-01-7
375178513	BRD-K24655396-001-01-8
375178512	BRD-A78014177-001-01-0
375178511	BRD-K55833139-001-01-5
375178510	BRD-A58937953-001-01-6
375178509	BRD-K33069690-001-01-4
375178508	BRD-K38879189-001-01-9
375178507	BRD-K95955424-001-01-2
375178506	BRD-K14546440-001-01-7
375178505	BRD-A87116741-001-01-9
375178504	BRD-K69765645-001-02-8
375178503	BRD-K01650600-001-01-8
375178502	BRD-A33343433-001-02-5
375178501	BRD-A00070622-001-01-6
375178500	BRD-A77446157-001-02-7
375178499	BRD-K85003644-001-01-7
375178498	BRD-A09722536-002-02-4
375178497	BRD-A21280314-001-02-7
375178496	BRD-K35520305-001-04-5
375178495	BRD-K69857269-001-01-0
375178494	BRD-K59369769-001-14-6
375178493	BRD-K59986511-001-02-3
375178492	BRD-A14973529-001-01-9
375178491	BRD-K10845183-382-01-2
375178490	BRD-M74315342-001-01-1
375178489	BRD-A42270467-001-02-8
375178488	BRD-K15365721-001-01-1
375178487	BRD-K52002287-001-01-0
375178486	BRD-A70579168-001-01-1
375178485	BRD-K20745393-001-01-4
375178484	BRD-K29113274-001-21-8
375178483	BRD-A50922295-003-01-9
375178482	BRD-K71059170-001-08-2
375178481	BRD-A05566309-001-01-8
375178480	BRD-K68996996-001-01-7
375178479	BRD-K70592963-001-21-7
375178478	BRD-K99964838-001-06-9
375178477	BRD-K19456237-001-22-7
375178476	BRD-A22791329-001-06-6
375178475	BRD-K01402789-001-01-7
375178474	BRD-K51486818-002-01-2
375178473	BRD-K33563430-001-02-9
375178472	BRD-K01200330-001-01-9
375178471	BRD-K85490921-001-01-0
375178470	BRD-K54770957-001-02-7
375178469	BRD-K51474773-001-01-3
375178468	BRD-K16389764-001-01-8
375178467	BRD-K86887724-001-05-6
375178466	BRD-A68360487-003-01-0
375178465	BRD-K91940914-001-01-5
375178464	BRD-K91100918-001-01-2
375178463	BRD-K31339321-001-01-0
375178462	BRD-K12994359-001-14-3
375178461	BRD-A19053834-050-06-1
375178460	BRD-K99107520-001-18-3
375178459	BRD-K42991124-001-01-4
375178458	BRD-K70161083-003-01-4
375178457	BRD-K28578425-001-04-7
375178456	BRD-K09711437-001-01-9
375178455	BRD-K97616436-001-01-4
375178454	BRD-A75368507-001-03-0
375178453	BRD-K17023466-001-01-3
375178452	BRD-K07202345-001-15-2
375178451	BRD-A09925278-001-07-6
375178450	BRD-A32634804-300-01-7
375178449	BRD-K79821389-001-01-9
375178448	BRD-A64187568-001-01-7
375178447	BRD-K70578146-001-04-2
375178446	BRD-A76954300-001-01-9
375178445	BRD-K44779798-001-06-5
375178444	BRD-A07780951-001-06-3
375178443	BRD-K45497328-001-01-3
375178442	BRD-A11725667-003-01-4
375178441	BRD-K77245796-001-19-2
375178440	BRD-K03277473-001-01-2
375178439	BRD-K30114692-001-10-0
375178438	BRD-K26634474-001-01-6
375178437	BRD-K93631643-065-01-1
375178436	BRD-A10715913-001-03-8
375178435	BRD-A85739295-001-03-6
375178434	BRD-A59174698-003-12-8
375178433	BRD-A34205397-001-03-7
375178432	BRD-K02867583-300-06-3
375178431	BRD-A09349126-001-06-5
375178430	BRD-K37890730-001-10-2
375178429	BRD-K72253829-001-07-7
375178428	BRD-K37312348-001-06-9
375178427	BRD-K80036624-001-03-2
375178426	BRD-K32830106-003-11-3
375178425	BRD-K69195780-004-03-5
375178424	BRD-K39120595-304-03-9
375178423	BRD-K70327167-348-09-2
375178422	BRD-K37289225-001-23-2
375178421	BRD-K68553471-003-07-3
375178420	BRD-K44309363-003-01-3
375178419	BRD-K78815826-001-08-8
375178418	BRD-K41337261-003-01-0
375178417	BRD-K72915123-001-11-6
375178416	BRD-K47598052-001-06-7
375178415	BRD-A97739905-001-15-8
375178414	BRD-A97104540-004-08-5
375178413	BRD-A18917088-001-03-1
375178412	BRD-K87202646-001-26-8
375178411	BRD-K35458079-001-23-2
375178410	BRD-K00566342-001-01-0
375178409	BRD-A69095630-001-01-1
375178408	BRD-A52627843-001-02-1
375178407	BRD-K99567129-001-01-9
375178406	BRD-A49358627-001-10-4
375178405	BRD-A90799790-001-10-8
375178404	BRD-K24443618-001-08-6
375178403	BRD-K96177243-002-01-9
375178402	BRD-K74060837-001-01-7
375178401	BRD-K71075093-001-01-7
375178400	BRD-A14458579-001-08-5
375178399	BRD-K29585173-236-01-3
375178398	BRD-K98822077-001-01-1
375178397	BRD-A13133631-001-03-2
375178396	BRD-A05422420-001-03-4
375178395	BRD-A15297126-001-03-5
375178394	BRD-A29644307-050-10-5
375178393	BRD-A13569698-001-03-7
375178392	BRD-A24284985-003-03-8
375178391	BRD-A16700644-003-03-6
375178390	BRD-A16665823-001-01-2
375178389	BRD-A20239487-001-15-7
375178388	BRD-K73251053-003-13-1
375178387	BRD-K75745696-001-03-8
375178386	BRD-K86434416-003-06-4
375178385	BRD-K78612426-001-05-9
375178384	BRD-K86171477-003-01-9
375178383	BRD-K64824948-001-03-0
375178382	BRD-K88405679-003-02-3
375178381	BRD-K72066653-001-03-3
375178380	BRD-K98737600-001-02-5
375178379	BRD-K66643401-001-04-0
375178378	BRD-K88954184-001-03-0
375178377	BRD-K67556876-001-04-9
375178376	BRD-K97566842-001-03-5
375178375	BRD-K71175374-001-02-3
375178374	BRD-K85068298-001-03-5
375178373	BRD-K90137436-001-01-8
375178372	BRD-K97360717-001-07-6
375178371	BRD-K04844308-001-07-6
375178370	BRD-K06335600-003-16-5
375178369	BRD-K23850772-001-01-0
375178368	BRD-K35170555-001-07-9
375178367	BRD-K97939847-001-08-8
375178366	BRD-K79714066-001-01-6
375178365	BRD-A17188005-001-01-4
375178364	BRD-A69947696-236-02-4
375178363	BRD-K82357231-001-13-4
375178362	BRD-K28761891-001-04-4
375178361	BRD-A20119038-001-01-5
375178360	BRD-K43605761-003-05-4
375178359	BRD-K12754271-001-07-0
375178358	BRD-A25408073-001-03-9
375178357	BRD-A21428877-003-01-9
375178356	BRD-A25243629-001-03-9
375178355	BRD-A79672927-001-10-8
375178354	BRD-A22963354-001-03-6
375178353	BRD-A49225603-045-05-0
375178352	BRD-A42571354-300-07-0
375178351	BRD-A30717181-001-03-5
375178350	BRD-A21423998-001-03-4
375178349	BRD-A92439610-001-03-2
375178348	BRD-A20182314-001-03-4
375178347	BRD-A47598013-004-06-1
375178346	BRD-A06935312-001-03-5
375178345	BRD-A65767837-001-03-6
375178344	BRD-A09539288-004-03-6
375178343	BRD-A90515964-001-09-0
375178342	BRD-A18788061-001-03-7
375178341	BRD-A29485665-001-03-7
375178340	BRD-A41451487-001-04-7
375178339	BRD-A93477898-001-03-4
375178338	BRD-K77202630-001-03-7
375178337	BRD-K90168339-001-04-5
375178336	BRD-K82255054-001-08-4
375178335	BRD-K85104575-001-07-3
375178334	BRD-K84658672-001-03-0
375178333	BRD-K94979336-001-09-3
375178332	BRD-K76775527-001-18-7
375178331	BRD-K36660044-001-15-0
375178330	BRD-K80353138-001-07-1
375178329	BRD-K64246525-001-02-9
375178328	BRD-K53857191-001-10-2
375178327	BRD-K79535367-003-02-5
375178326	BRD-K11632748-001-02-5
375178325	BRD-A39172021-001-06-1
375178324	BRD-K81881550-001-01-2
375178323	BRD-K32318651-001-17-9
375178322	BRD-K46209126-001-01-5
375178321	BRD-K23620883-001-01-3
375178320	BRD-A95683721-001-01-2
375178319	BRD-K97799481-001-12-9
375178318	BRD-K19416115-001-03-8
375178317	BRD-K59670716-001-06-7
375178316	BRD-K99451608-001-02-4
375178315	BRD-A36229684-065-01-6
375178314	BRD-K78431006-001-03-7
375178313	BRD-K77624155-001-01-1
375178312	BRD-A09495397-001-03-5
375178311	BRD-A92651262-003-03-9
375178310	BRD-A05994177-003-02-5
375178309	BRD-A28970875-300-03-1
375178308	BRD-A12055418-001-03-7
375178307	BRD-A23072235-050-09-4
375178306	BRD-A22081593-001-06-1
375178305	BRD-A53576514-048-06-9
375178304	BRD-A01078468-001-08-0
375178303	BRD-A36267905-003-12-7
375178302	BRD-A17831693-001-03-2
375178301	BRD-A50928468-001-03-7
375178300	BRD-A02267565-001-02-3
375178299	BRD-A39415247-001-06-2
375178298	BRD-K73191876-001-04-7
375178297	BRD-K52662033-003-14-7
375178296	BRD-K67772619-001-03-6
375178295	BRD-K57033106-048-03-6
375178294	BRD-K73103240-001-03-3
375178293	BRD-K54790157-001-10-6
375178292	BRD-K64755930-003-02-4
375178291	BRD-K52075715-001-03-4
375178290	BRD-K66093087-001-02-3
375178289	BRD-K60770992-066-15-1
375178288	BRD-K68402494-003-01-9
375178287	BRD-K81884069-001-03-6
375178286	BRD-K85013741-001-05-9
375178285	BRD-K82236179-001-06-8
375178284	BRD-K01772856-003-01-7
375178283	BRD-K68264559-001-10-0
375178282	BRD-K70526448-001-02-0
375178281	BRD-A96507338-001-01-7
375178280	BRD-K54824716-001-01-6
375178279	BRD-K00019835-001-01-4
375178278	BRD-K83382329-001-06-8
375178277	BRD-A67370915-001-01-6
375178276	BRD-K49134924-001-06-5
375178275	BRD-A25950209-003-12-4
375178274	BRD-K82143716-001-15-7
375178273	BRD-A43673346-311-07-1
375178272	BRD-A90642009-001-01-6
375178271	BRD-A62326914-003-06-9
375178270	BRD-K28405228-001-01-8
375178269	BRD-K35586044-003-11-3
375178268	BRD-K99124663-001-01-1
375178267	BRD-K90727284-001-01-9
375178266	BRD-K77564118-001-01-5
375178265	BRD-A70461345-003-03-0
375178264	BRD-A17120244-001-03-4
375178263	BRD-A03623303-045-05-3
375178262	BRD-A04975445-001-03-3
375178261	BRD-A15454510-001-03-6
375178260	BRD-A20126139-001-03-4
375178259	BRD-A37780065-001-03-7
375178258	BRD-A50311610-300-06-2
375178257	BRD-A14316475-001-01-5
375178256	BRD-A04260165-004-02-4
375178255	BRD-A44090213-001-15-7
375178254	BRD-A02508087-001-01-1
375178253	BRD-A95869247-001-14-5
375178252	BRD-A13912374-003-03-6
375178251	BRD-A17655518-001-12-9
375178250	BRD-A23970436-236-03-4
375178249	BRD-A78303415-001-03-5
375178248	BRD-K94080537-001-05-5
375178247	BRD-K99121711-003-12-2
375178246	BRD-K94144010-001-09-7
375178245	BRD-K99622919-001-15-6
375178244	BRD-K98174813-001-08-1
375178243	BRD-K78113049-001-07-1
375178242	BRD-K97746869-001-15-5
375178241	BRD-K79711234-001-11-8
375178240	BRD-K94720315-001-05-4
375178239	BRD-K72903603-001-14-5
375178238	BRD-K92860374-001-03-3
375178237	BRD-K70343553-003-06-8
375178236	BRD-K82181219-001-01-9
375178235	BRD-K72259270-003-15-7
375178234	BRD-K83257731-003-14-4
375178233	BRD-K12179389-001-01-2
375178232	BRD-A16444946-001-07-1
375178231	BRD-K04112579-001-02-1
375178230	BRD-K70401845-003-04-7
375178229	BRD-K17850764-236-08-5
375178228	BRD-K16730910-001-02-4
375178227	BRD-K14551499-001-01-7
375178226	BRD-K37798499-001-10-8
375178225	BRD-K91188791-001-12-6
375178224	BRD-K92441787-001-02-5
375178223	BRD-K03659283-001-01-1
375178222	BRD-K19687926-379-02-5
375178221	BRD-A07932845-066-08-9
375178220	BRD-K03406345-001-02-1
375178219	BRD-K87107150-075-01-4
375178218	BRD-A11551002-001-03-8
375178217	BRD-K54330070-001-07-1
375178216	BRD-K77793136-003-02-2
375178215	BRD-K63516691-003-01-2
375178214	BRD-K73303757-001-12-5
375178213	BRD-K68995359-001-06-9
375178212	BRD-K59058766-003-15-1
375178211	BRD-K75641298-003-16-9
375178210	BRD-K63675182-003-14-5
375178209	BRD-K62810658-001-06-4
375178208	BRD-K59522102-001-08-8
375178207	BRD-M10474530-001-02-3
375178206	BRD-K05361803-001-02-1
375178205	BRD-K89055274-048-14-4
375178204	BRD-K28494619-001-15-9
375178203	BRD-K92049597-001-10-9
375178202	BRD-K41868777-003-02-9
375178201	BRD-K88510285-001-02-0
375178200	BRD-A92412021-003-01-2
375178199	BRD-A70155556-001-03-6
375178198	BRD-A80903626-001-01-7
375178197	BRD-K15108141-001-04-1
375178196	BRD-K64298650-300-01-5
375178195	BRD-K08404405-001-01-0
375178194	BRD-K77219267-001-01-5
375178193	BRD-K55490269-001-01-6
375178192	BRD-K92426617-001-01-4
375178191	BRD-A57957888-001-06-4
375178190	BRD-A65243462-001-07-1
375178189	BRD-K91586448-001-01-1
375178188	BRD-K36998189-001-01-9
375178187	BRD-K97742629-001-01-5
375178186	BRD-A17846016-001-07-1
375178185	BRD-A00827783-001-15-4
375178184	BRD-K01292756-001-13-6
375178183	BRD-A08545410-003-03-7
375178182	BRD-A29289453-001-03-9
375178181	BRD-A23034328-003-06-7
375178180	BRD-A46186775-369-01-2
375178179	BRD-A02799884-001-03-7
375178178	BRD-K85119730-001-17-2
375178177	BRD-K45528773-001-03-1
375178176	BRD-K73642618-001-08-3
375178175	BRD-K93611241-001-01-4
375178174	BRD-K75608666-001-03-4
375178173	BRD-K97028990-001-03-6
375178172	BRD-K67563174-001-09-3
375178171	BRD-K83359602-001-01-5
375178170	BRD-K75360161-001-09-9
375178169	BRD-K98763141-001-17-5
375178168	BRD-K81750404-001-03-3
375178167	BRD-K98735139-001-01-1
375178166	BRD-K78643075-001-06-6
375178165	BRD-K88366685-300-04-5
375178164	BRD-K70358946-001-06-6
375178163	BRD-K48252171-001-01-7
375178162	BRD-K07441213-001-14-8
375178161	BRD-K49372556-001-02-5
375178160	BRD-K32060394-001-01-3
375178159	BRD-K58787433-001-12-0
375178158	BRD-A11813248-003-01-6
375178157	BRD-A15670677-001-01-0
375178156	BRD-A07000685-001-03-6
375178155	BRD-A10739734-003-05-6
375178154	BRD-A15909516-001-03-3
375178153	BRD-A11776908-001-06-9
375178152	BRD-A20348246-001-08-3
375178151	BRD-A03397678-001-06-2
375178150	BRD-A01787639-300-04-5
375178149	BRD-K82142815-001-12-6
375178148	BRD-K78537690-004-01-0
375178147	BRD-K99984802-100-06-9
375178146	BRD-K80946661-001-03-6
375178145	BRD-K95161686-001-01-0
375178144	BRD-K38323065-001-09-0
375178143	BRD-K81829253-001-03-7
375178142	BRD-K95921201-001-07-0
375178141	BRD-K30466858-001-05-4
375178140	BRD-K92428153-001-01-0
375178139	BRD-K31023358-001-10-7
375178138	BRD-K89375097-300-06-2
375178137	BRD-K55127134-300-07-0
375178136	BRD-K56699285-001-18-5
375178135	BRD-K19352500-070-05-8
375178134	BRD-K34619475-001-01-6
375178133	BRD-K13044802-213-04-1
375178132	BRD-A46641338-323-01-3
375178131	BRD-K24844714-001-02-1
375178130	BRD-K64273664-001-01-6
375178129	BRD-K77625799-001-01-0
375178128	BRD-A20742938-036-01-1
375178127	BRD-K69172251-001-01-4
375178126	BRD-K62472267-001-01-7
375178125	BRD-K60160658-003-08-8
375178124	BRD-K68693535-001-01-8
375178123	BRD-A93255169-001-04-4
375178122	BRD-K28550399-001-01-4
375178121	BRD-K88025533-003-01-7
375178120	BRD-A04352665-001-02-0
375178119	BRD-K56343971-001-05-6
375178118	BRD-K47710001-001-01-1
375178117	BRD-K54142781-003-08-4
375178116	BRD-A05821830-001-01-5
375178115	BRD-K97884852-001-02-1
375178114	BRD-K50071428-001-01-7
375178113	BRD-K54416256-001-15-7
375178112	BRD-K17068645-003-02-6
375178111	BRD-K43457670-001-22-9
375178110	BRD-A03216249-003-12-8
375178109	BRD-K85090592-008-15-1
375178108	BRD-K81916719-001-05-5
375178107	BRD-K98769987-001-12-0
375178106	BRD-K87156652-001-06-9
375178105	BRD-K88682005-001-07-5
375178104	BRD-K95957366-001-01-8
375178103	BRD-K89056082-001-03-6
375178102	BRD-K91548452-001-03-0
375178101	BRD-K96424892-001-01-1
375178100	BRD-K89704198-001-08-1
375178099	BRD-K87700323-003-03-6
375178098	BRD-K98490050-001-01-8
375178097	BRD-K96319534-001-01-7
375178096	BRD-K51742987-002-02-1
375178095	BRD-K93645900-001-04-8
375178094	BRD-K53737926-003-14-6
375178093	BRD-K82036761-003-07-0
375178092	BRD-K49668410-001-07-1
375178091	BRD-K48367671-001-01-8
375178090	BRD-K59037100-001-09-7
375178089	BRD-K73210450-001-03-1
375178088	BRD-K96163925-001-09-9
375178087	BRD-A41304429-001-12-2
375178086	BRD-K28346421-001-02-7
375178085	BRD-K31002570-001-01-2
375178084	BRD-K96586944-001-01-5
375178083	BRD-K45216060-001-06-8
375178082	BRD-A90308151-001-01-0
375178081	BRD-K27721098-065-05-2
375178080	BRD-K74514084-003-02-7
375178079	BRD-K96862998-001-09-8
375178078	BRD-K66850609-001-01-7
375178077	BRD-K52735702-001-02-0
375178076	BRD-K59456551-001-11-9
375178075	BRD-K52097716-001-01-1
375178074	BRD-K42635745-001-22-2
375178073	BRD-K78712176-001-07-5
375178072	BRD-K37872686-311-01-6
375178071	BRD-A08255417-001-06-3
375178070	BRD-A21113731-001-03-3
375178069	BRD-A06232236-001-03-0
375178068	BRD-A05666893-001-03-4
375178067	BRD-A12372458-001-03-7
375178066	BRD-A20368188-001-03-2
375178065	BRD-A06561405-001-03-7
375178064	BRD-A24587114-066-14-2
375178063	BRD-A09977907-001-01-9
375178062	BRD-A22256192-003-14-4
375178061	BRD-A19661776-003-16-9
375178060	BRD-A15798299-001-02-5
375178059	BRD-A22128695-001-01-8
375178058	BRD-A11319535-001-02-8
375178057	BRD-A20644369-001-04-5
375178056	BRD-A13946108-001-08-0
375178055	BRD-A23603052-001-02-4
375178054	BRD-A23067620-001-01-7
375178053	BRD-K75855670-001-06-8
375178052	BRD-K75466013-001-08-6
375178051	BRD-K78010432-001-10-8
375178050	BRD-K72723676-003-10-3
375178049	BRD-K75844781-003-03-1
375178048	BRD-K73157543-001-03-3
375178047	BRD-K73789395-001-05-7
375178046	BRD-K81130846-001-12-5
375178045	BRD-K76677554-003-01-3
375178044	BRD-K74190368-001-02-7
375178043	BRD-K79092138-001-06-0
375178042	BRD-K71093375-001-03-5
375178041	BRD-K65146499-001-14-7
375178040	BRD-K78841970-001-06-2
375178039	BRD-K74186897-001-04-1
375178038	BRD-K70246307-001-03-3
375178037	BRD-K78496197-001-02-1
375178036	BRD-K73394555-001-08-6
375178035	BRD-K85333151-003-08-4
375178034	BRD-K99300445-011-12-8
375178033	BRD-K89975061-001-02-4
375178032	BRD-K28698314-001-02-1
375178031	BRD-K90027121-300-08-2
375178030	BRD-K32164935-001-17-5
375178029	BRD-K93524252-001-15-5
375178028	BRD-K06980535-003-15-0
375178027	BRD-K92171060-001-03-4
375178026	BRD-K28452984-001-01-4
375178025	BRD-K27217864-001-15-7
375178024	BRD-K24023109-003-11-2
375178023	BRD-K28542495-003-07-7
375178022	BRD-K97417064-001-01-6
375178021	BRD-K83036479-001-04-3
375178020	BRD-K54462405-003-16-5
375178019	BRD-K88611939-001-13-3
375178018	BRD-K50417881-003-05-9
375178017	BRD-K82207906-001-01-0
375178016	BRD-K93197368-001-03-7
375178015	BRD-K51318897-001-07-0
375178014	BRD-K95048371-001-01-9
375178013	BRD-K61401890-001-04-6
375178012	BRD-K90607708-001-03-7
375178011	BRD-K87798455-001-03-4
375178010	BRD-K84390227-001-03-0
375178009	BRD-K17696061-001-01-5
375178008	BRD-K10990317-001-02-9
375178007	BRD-K57215854-001-01-6
375178006	BRD-K47679368-323-01-3
375178005	BRD-K48779954-001-01-2
375178004	BRD-K15646852-001-01-5
375178003	BRD-K18362446-001-06-8
375178002	BRD-K37694030-003-08-5
375178001	BRD-A00604004-001-01-0
375178000	BRD-K74282937-001-01-6
375177999	BRD-K18613660-001-01-4
375177998	BRD-A90558273-001-01-3
375177997	BRD-K96159438-001-03-0
375177996	BRD-K21452876-001-01-2
375177995	BRD-A56084804-001-01-0
375177994	BRD-K23967983-001-01-7
375177993	BRD-A37760374-001-01-9
375177992	BRD-K84937637-001-06-5
375177991	BRD-K54833908-001-01-5
375177990	BRD-K51544265-001-01-8
375177989	BRD-A70220996-001-06-9
375177988	BRD-K53972329-001-03-9
375177987	BRD-K27872644-001-01-6
375177986	BRD-K49328571-001-05-1
375177985	BRD-A11662333-001-01-7
375177984	BRD-K39974922-001-02-7
375177983	BRD-K70369756-001-01-3
375177982	BRD-M14820059-001-04-0
375177981	BRD-A04463212-015-01-5
375177980	BRD-K81528515-001-04-7
375177979	BRD-A17462676-003-06-6
375177978	BRD-A55393291-001-05-7
375177977	BRD-A22305049-003-08-6
375177976	BRD-A87445400-003-03-6
375177975	BRD-A43974575-065-04-4
375177974	BRD-A09094913-001-03-1
375177973	BRD-A28856712-003-15-3
375177972	BRD-A48720949-001-03-2
375177971	BRD-A36217750-001-09-8
375177970	BRD-A54236247-003-03-5
375177969	BRD-A77824596-001-03-2
375177968	BRD-A61793559-001-08-1
375177967	BRD-K72703948-001-02-8
375177966	BRD-K34154330-003-04-9
375177965	BRD-K94324294-001-03-5
375177964	BRD-K89997465-001-05-3
375177963	BRD-K82236108-001-03-1
375177962	BRD-K89595132-050-03-0
375177961	BRD-K98281970-001-03-4
375177960	BRD-K32501161-300-04-7
375177959	BRD-K85971060-001-03-6
375177958	BRD-K88219015-001-05-8
375177957	BRD-K73109821-001-10-2
375177956	BRD-K97139501-001-03-3
375177955	BRD-K35240538-001-11-4
375177954	BRD-K84266862-001-01-6
375177953	BRD-K28143534-003-14-3
375177952	BRD-K46317332-003-10-3
375177951	BRD-K11742128-003-15-0
375177950	BRD-K47631482-003-03-9
375177949	BRD-K92000912-001-06-8
